id,submit,input,run,output,complete,wait,response
40.0,40.0,3600.0,14637.0,3600.0,21877.0,0.0,21837.0
45.0,46.0,3600.0,14646.0,3600.0,21892.0,0.0,21846.0
67.0,72.0,3600.0,14630.0,3600.0,21902.0,0.0,21830.0
61.0,63.0,3600.0,14663.0,3600.0,21926.0,0.0,21863.0
66.0,71.0,3600.0,14655.0,3600.0,21926.0,0.0,21855.0
63.0,67.0,3600.0,14664.0,3600.0,21931.0,0.0,21864.0
140.0,135.0,3600.0,14619.0,3600.0,21954.0,0.0,21819.0
142.0,137.0,3600.0,14627.0,3600.0,21964.0,0.0,21827.0
133.0,130.0,3600.0,14646.0,3600.0,21976.0,0.0,21846.0
120.0,123.0,3600.0,14657.0,3600.0,21980.0,0.0,21857.0
132.0,129.0,3600.0,14675.0,3600.0,22004.0,0.0,21875.0
179.0,187.0,2400.0,6064.0,2400.0,22474.0,11423.0,22287.0
184.0,192.0,3200.0,3832.0,3200.0,22566.0,12142.0,22374.0
182.0,188.0,3600.0,3735.0,3600.0,22569.0,11446.0,22381.0
183.0,191.0,3600.0,3748.0,3600.0,22582.0,11443.0,22391.0
38.0,37.0,1600.0,19442.0,1600.0,22679.0,0.0,22642.0
172.0,177.0,2800.0,6450.0,2800.0,23210.0,10983.0,23033.0
186.0,195.0,3200.0,3334.0,3200.0,23295.0,13366.0,23100.0
187.0,197.0,3200.0,3347.0,3200.0,23315.0,13371.0,23118.0
185.0,193.0,3200.0,3820.0,3200.0,23562.0,13149.0,23369.0
176.0,183.0,2800.0,6459.0,2800.0,23669.0,11427.0,23486.0
129.0,129.0,2400.0,20149.0,2400.0,25078.0,0.0,24949.0
127.0,127.0,2800.0,20598.0,2800.0,26325.0,0.0,26198.0
188.0,197.0,3600.0,7265.0,3600.0,28033.0,13371.0,27836.0
128.0,129.0,3600.0,21372.0,3600.0,28701.0,0.0,28572.0
126.0,127.0,3600.0,21409.0,3600.0,28736.0,0.0,28609.0
160.0,163.0,3200.0,24191.0,3200.0,30754.0,0.0,30591.0
77.0,80.0,800.0,30162.0,800.0,31842.0,0.0,31762.0
76.0,80.0,2000.0,29632.0,2000.0,33712.0,0.0,33632.0
75.0,78.0,2000.0,31663.0,2000.0,35741.0,0.0,35663.0
169.0,174.0,3200.0,21056.0,3200.0,37780.0,10150.0,37606.0
52.0,54.0,2000.0,38363.0,2000.0,42417.0,0.0,42363.0
19.0,13.0,2400.0,38760.0,2400.0,43573.0,0.0,43560.0
22.0,15.0,1600.0,44582.0,1600.0,47797.0,0.0,47782.0
85.0,87.0,2400.0,44213.0,2400.0,49100.0,0.0,49013.0
20.0,14.0,2000.0,45363.0,2000.0,49377.0,0.0,49363.0
152.0,153.0,2400.0,45721.0,2400.0,50674.0,0.0,50521.0
