id,submit,input,run,output,complete,wait,response
70.0,74.0,750.0,11883.0,750.0,13457.0,0.0,13383.0
138.0,158.0,750.0,11801.0,750.0,13459.0,0.0,13301.0
69.0,73.0,750.0,11911.0,750.0,13484.0,0.0,13411.0
123.0,138.0,750.0,11849.0,750.0,13487.0,0.0,13349.0
188.0,204.0,1125.0,4790.0,1125.0,13496.0,6252.0,13292.0
43.0,47.0,875.0,11913.0,875.0,13710.0,0.0,13663.0
139.0,159.0,875.0,11877.0,875.0,13786.0,0.0,13627.0
141.0,162.0,875.0,11874.0,875.0,13786.0,0.0,13624.0
136.0,156.0,875.0,11948.0,875.0,13854.0,0.0,13698.0
44.0,48.0,1000.0,11984.0,1000.0,14032.0,0.0,13984.0
42.0,46.0,1000.0,12027.0,1000.0,14073.0,0.0,14027.0
54.0,58.0,1000.0,12061.0,1000.0,14119.0,0.0,14061.0
57.0,61.0,1000.0,12060.0,1000.0,14121.0,0.0,14060.0
59.0,62.0,1000.0,12061.0,1000.0,14123.0,0.0,14061.0
62.0,62.0,1000.0,12061.0,1000.0,14123.0,0.0,14061.0
68.0,70.0,1000.0,12067.0,1000.0,14137.0,0.0,14067.0
143.0,163.0,1000.0,11976.0,1000.0,14139.0,0.0,13976.0
64.0,65.0,1000.0,12081.0,1000.0,14146.0,0.0,14081.0
71.0,74.0,1000.0,12109.0,1000.0,14183.0,0.0,14109.0
124.0,142.0,1000.0,12050.0,1000.0,14192.0,0.0,14050.0
131.0,152.0,1000.0,12050.0,1000.0,14202.0,0.0,14050.0
125.0,142.0,1000.0,12072.0,1000.0,14214.0,0.0,14072.0
130.0,151.0,1000.0,12064.0,1000.0,14215.0,0.0,14064.0
134.0,152.0,1000.0,12142.0,1000.0,14294.0,0.0,14142.0
39.0,43.0,1125.0,12124.0,1125.0,14417.0,0.0,14374.0
40.0,43.0,1125.0,12162.0,1125.0,14455.0,0.0,14412.0
45.0,48.0,1125.0,12171.0,1125.0,14469.0,0.0,14421.0
67.0,68.0,1125.0,12155.0,1125.0,14473.0,0.0,14405.0
66.0,67.0,1125.0,12180.0,1125.0,14497.0,0.0,14430.0
61.0,62.0,1125.0,12188.0,1125.0,14500.0,0.0,14438.0
63.0,63.0,1125.0,12189.0,1125.0,14502.0,0.0,14439.0
140.0,162.0,1125.0,12144.0,1125.0,14556.0,0.0,14394.0
142.0,162.0,1125.0,12152.0,1125.0,14564.0,0.0,14402.0
120.0,135.0,1125.0,12182.0,1125.0,14567.0,0.0,14432.0
133.0,152.0,1125.0,12171.0,1125.0,14573.0,0.0,14421.0
132.0,152.0,1125.0,12200.0,1125.0,14602.0,0.0,14450.0
4.0,6.0,625.0,15597.0,625.0,16853.0,0.0,16847.0
38.0,41.0,500.0,18342.0,500.0,19383.0,0.0,19342.0
129.0,149.0,750.0,18499.0,750.0,20148.0,0.0,19999.0
127.0,147.0,875.0,18673.0,875.0,20570.0,0.0,20423.0
128.0,149.0,1125.0,18897.0,1125.0,21296.0,0.0,21147.0
126.0,144.0,1125.0,18934.0,1125.0,21328.0,0.0,21184.0
160.0,175.0,1000.0,21991.0,1000.0,24166.0,0.0,23991.0
169.0,182.0,1000.0,18856.0,1000.0,24603.0,3565.0,24421.0
76.0,79.0,625.0,28257.0,625.0,29586.0,0.0,29507.0
77.0,79.0,250.0,29612.0,250.0,30191.0,0.0,30112.0
75.0,79.0,625.0,30288.0,625.0,31617.0,0.0,31538.0
52.0,56.0,625.0,36988.0,625.0,38294.0,0.0,38238.0
19.0,22.0,750.0,37110.0,750.0,38632.0,0.0,38610.0
85.0,91.0,750.0,42563.0,750.0,44154.0,0.0,44063.0
22.0,24.0,500.0,43482.0,500.0,44506.0,0.0,44482.0
20.0,23.0,625.0,43988.0,625.0,45261.0,0.0,45238.0
152.0,170.0,750.0,44071.0,750.0,45741.0,0.0,45571.0
