id,submit,input,run,output,complete,wait,response
342.0,322.0,15200.0,22765.0,15200.0,224596.0,171109.0,224274.0
303.0,290.0,20000.0,28364.0,20000.0,224741.0,156087.0,224451.0
330.0,312.0,18400.0,18532.0,18400.0,224858.0,169214.0,224546.0
302.0,289.0,20400.0,28587.0,20400.0,225764.0,156088.0,225475.0
299.0,286.0,23200.0,23344.0,23200.0,226121.0,156091.0,225835.0
370.0,354.0,13600.0,14214.0,13600.0,226595.0,184827.0,226241.0
337.0,317.0,18400.0,19003.0,18400.0,227234.0,171114.0,226917.0
332.0,314.0,19200.0,19816.0,19200.0,227742.0,169212.0,227428.0
364.0,349.0,14000.0,14623.0,14000.0,227804.0,184832.0,227455.0
351.0,334.0,16800.0,16926.0,16800.0,227904.0,177044.0,227570.0
307.0,292.0,20400.0,28668.0,20400.0,227955.0,158195.0,227663.0
353.0,336.0,16800.0,17437.0,16800.0,228415.0,177042.0,228079.0
288.0,276.0,19200.0,33964.0,19200.0,228741.0,156101.0,228465.0
314.0,297.0,21200.0,21818.0,21200.0,229617.0,165102.0,229320.0
329.0,312.0,20000.0,20143.0,20000.0,229669.0,169214.0,229357.0
345.0,323.0,16400.0,24003.0,16400.0,229998.0,172872.0,229675.0
361.0,345.0,15600.0,15762.0,15600.0,230945.0,183638.0,230600.0
352.0,336.0,18000.0,18612.0,18000.0,231990.0,177042.0,231654.0
319.0,300.0,22000.0,22626.0,22000.0,232025.0,165099.0,231725.0
315.0,298.0,22000.0,22631.0,22000.0,232030.0,165101.0,231732.0
290.0,278.0,21600.0,32602.0,21600.0,232179.0,156099.0,231901.0
297.0,284.0,21600.0,32639.0,21600.0,232216.0,156093.0,231932.0
391.0,372.0,7200.0,7544.0,7200.0,232227.0,209911.0,231855.0
322.0,305.0,22000.0,22624.0,22000.0,233295.0,166366.0,232990.0
298.0,286.0,22000.0,33029.0,22000.0,233406.0,156091.0,233120.0
335.0,316.0,19600.0,23465.0,19600.0,234096.0,171115.0,233780.0
282.0,274.0,22400.0,33384.0,22400.0,234561.0,156103.0,234287.0
281.0,273.0,22400.0,33429.0,22400.0,234606.0,156104.0,234333.0
341.0,322.0,21200.0,21823.0,21200.0,235654.0,171109.0,235332.0
359.0,344.0,17200.0,17332.0,17200.0,235715.0,183639.0,235371.0
363.0,348.0,16800.0,16937.0,16800.0,235718.0,184833.0,235370.0
294.0,282.0,22800.0,33816.0,22800.0,235793.0,156095.0,235511.0
358.0,343.0,16000.0,19883.0,16000.0,235866.0,183640.0,235523.0
385.0,370.0,8000.0,11947.0,8000.0,236127.0,207810.0,235757.0
349.0,328.0,20800.0,21422.0,20800.0,236217.0,172867.0,235889.0
320.0,300.0,23600.0,23733.0,23600.0,236332.0,165099.0,236032.0
338.0,320.0,21600.0,21735.0,21600.0,236366.0,171111.0,236046.0
295.0,283.0,23200.0,34218.0,23200.0,236995.0,156094.0,236712.0
336.0,317.0,22000.0,22621.0,22000.0,238052.0,171114.0,237735.0
375.0,361.0,16400.0,16536.0,16400.0,238402.0,188705.0,238041.0
343.0,322.0,19600.0,27186.0,19600.0,239581.0,172873.0,239259.0
354.0,336.0,20800.0,20922.0,20800.0,239900.0,177042.0,239564.0
339.0,320.0,22800.0,22935.0,22800.0,239966.0,171111.0,239646.0
379.0,365.0,16800.0,17408.0,16800.0,240147.0,188774.0,239782.0
368.0,351.0,18800.0,19421.0,18800.0,242202.0,184830.0,241851.0
365.0,349.0,19200.0,19337.0,19200.0,242918.0,184832.0,242569.0
350.0,333.0,23200.0,23325.0,23200.0,242920.0,172862.0,242587.0
355.0,337.0,22400.0,23017.0,22400.0,245195.0,177041.0,244858.0
