id,submit,input,run,output,complete,wait,response
85.0,75.0,11200.0,53013.0,11200.0,75488.0,0.0,75413.0
76.0,69.0,16000.0,43632.0,16000.0,75701.0,0.0,75632.0
55.0,55.0,21600.0,32667.0,21600.0,75922.0,0.0,75867.0
58.0,57.0,21600.0,32673.0,21600.0,75930.0,0.0,75873.0
5.0,2.0,22800.0,30371.0,22800.0,75973.0,0.0,75971.0
36.0,34.0,23600.0,29364.0,23600.0,76598.0,0.0,76564.0
38.0,36.0,19600.0,37442.0,19600.0,76678.0,0.0,76642.0
24.0,20.0,23600.0,29864.0,23600.0,77084.0,0.0,77064.0
2.0,0.0,23200.0,30768.0,23200.0,77168.0,0.0,77168.0
138.0,125.0,22000.0,33051.0,22000.0,77176.0,0.0,77051.0
66.0,61.0,22400.0,33455.0,22400.0,78316.0,0.0,78255.0
63.0,61.0,22400.0,33464.0,22400.0,78325.0,0.0,78264.0
60.0,59.0,22400.0,33485.0,22400.0,78344.0,0.0,78285.0
124.0,106.0,22400.0,33450.0,22400.0,78356.0,0.0,78250.0
125.0,106.0,22400.0,33472.0,22400.0,78378.0,0.0,78272.0
136.0,122.0,22400.0,33473.0,22400.0,78395.0,0.0,78273.0
39.0,37.0,22800.0,33799.0,22800.0,79436.0,0.0,79399.0
44.0,43.0,23200.0,34184.0,23200.0,80627.0,0.0,80584.0
119.0,101.0,23200.0,34257.0,23200.0,80758.0,0.0,80657.0
132.0,118.0,23200.0,34275.0,23200.0,80793.0,0.0,80675.0
213.0,198.0,4800.0,5413.0,4800.0,80875.0,65664.0,80677.0
40.0,39.0,23600.0,34637.0,23600.0,81876.0,0.0,81837.0
143.0,128.0,23600.0,34576.0,23600.0,81904.0,0.0,81776.0
141.0,127.0,23600.0,34599.0,23600.0,81926.0,0.0,81799.0
64.0,61.0,23600.0,34681.0,23600.0,81942.0,0.0,81881.0
130.0,114.0,23600.0,34664.0,23600.0,81978.0,0.0,81864.0
19.0,13.0,15600.0,51960.0,15600.0,83173.0,0.0,83160.0
207.0,192.0,5600.0,9256.0,5600.0,84593.0,63945.0,84401.0
170.0,158.0,11200.0,11584.0,11200.0,87309.0,53167.0,87151.0
160.0,147.0,22800.0,43791.0,22800.0,89538.0,0.0,89391.0
